,Id,Comment,Comment time,Reply
1794,Y9N_6Q--SLA,Samsung cam mãi đĩnh,2023-09-26T08:42:26Z,
1795,Y9N_6Q--SLA,Tôi mua đt chỉ để đọc truyện tranh 😂 bỏ túi quần,2023-09-26T08:02:12Z,
1796,Y9N_6Q--SLA,"Biết là ip sài sẽ bền hơn và khoẻ hơn 
Nhưng t vẫn sài adr
Đơn giản là chs game t toàn hack :))",2023-09-26T05:16:56Z,
1797,Y9N_6Q--SLA,3:59 tui đang chơi game này,2023-09-26T04:20:36Z,
1798,Y9N_6Q--SLA,ip hơn andoroid được cái hệ điều hành.ios đọc quyền.còn sam sung hơn cái ip chụp ảnh màn hình,2023-09-26T03:46:39Z,
1799,Y9N_6Q--SLA,khỏi cần so sánh nếu bạn có 1 số tiền khi lên 2xtr rồi thì hãy cố gắng dùng tạm xài đỡ đth cũ xài đỡ lên 15 promax thì tuyệt vời mua ở thời điểm tháng 2 năm sau là hợp lí,2023-09-26T03:30:39Z,Đúng luôn
1800,Y9N_6Q--SLA,Mình hay làm Cacup nên cần điện thoại Pro… nên tuỳ vào mục đích sử dụng/ đẹp/ hợp mắt/ hợp túi tiền/ là múc thôi,2023-09-26T02:32:24Z,
1801,Y9N_6Q--SLA,"Tóm lại hãng nào ra con xịn 30,40,50 củ là quất hết. Dùng cho đủ bộ. Tiền nhiều để làm dì",2023-09-25T23:48:53Z,
1802,Y9N_6Q--SLA,1,2023-09-25T22:54:15Z,
1803,Y9N_6Q--SLA,So sánh iphone 15 pm với ROG 7U hay Red Magic 8s pro+ ấy,2023-09-25T22:44:18Z,
1804,Y9N_6Q--SLA,nhìn cái viên thuốc trên con pro thấy chán,2023-09-25T19:10:40Z,
1805,Y9N_6Q--SLA,Ip 15 các game chưa ra bản cập nhật mới thôi,2023-09-25T17:19:37Z,
1806,Y9N_6Q--SLA,chưa xem hết cũng biết iPhone thắng rồi,2023-09-25T17:14:07Z,
1807,Y9N_6Q--SLA,Đợi s24 ultra,2023-09-25T17:06:10Z,
1808,Y9N_6Q--SLA,Mấy game trên thì có 3-4 games ios luôn thắng! Còn androi cũng có  mấy games luôn thắng ios,2023-09-25T16:44:47Z,
1809,Y9N_6Q--SLA,Làm về độ nóng khi chơi game của 2 máy đi xem ai nóng hơn,2023-09-25T16:39:25Z,
1810,Y9N_6Q--SLA,Đặt cái tiêu đề BẤT NGỜ THẬT SỰ để giật title 😂,2023-09-25T16:39:03Z,
1811,Y9N_6Q--SLA,sao không test s23u bản 12gb ram nhỉ? thế thấy công bằng hơn :D,2023-09-25T16:34:34Z,
1812,Y9N_6Q--SLA,"Hieu năng khỏi bàn k qtam đã la dt cao cấp rồi
Uu tien camera hôi",2023-09-25T16:09:40Z,
1813,Y9N_6Q--SLA,Đậu mía! chế độ game của iphone nóng bỏ mịa ra các bác ah! Tắt luôn cho lành,2023-09-25T16:02:59Z,
1814,Y9N_6Q--SLA,Em rất hay chơi game nhưng chỉ chơi mỗi Sunwin game nhẹ nên máy nào cũng đc đẹp ngầu là mua thôi so sánh gì đau đầu 😊,2023-09-25T15:49:58Z,Chơi game đấy thì máy nào đắt thì mua . Nay mua mai bán ấy . Bán còn dc giá . Kaka😅<>Em đang dùng máy gì. Nếu là ip14prm máy đẹp a trả 18tr cộng thêm 1 chiếc  androi 2 củ cho em nạp tiền vào mà chơi.
1815,Y9N_6Q--SLA,giờ còn làm các cái này làm gì nưa a.....,2023-09-25T15:43:53Z,
1816,Y9N_6Q--SLA,Galaxy là 8 ram đúng ko,2023-09-25T15:29:58Z,
1817,Y9N_6Q--SLA,"15 pro max điểm GPU thấp thế bên FA channel chấm hơn 600k điểm, điểm GPU 15 pro max này ngang vs con 14 pro à",2023-09-25T15:21:03Z,
1818,Y9N_6Q--SLA,Không còn kênh nào speed test game subway,2023-09-25T15:16:06Z,
1819,Y9N_6Q--SLA,Nói chung ios tối ưu tốt hơn android nhưng bù lại giá cao hơn android nếu so về mức giá bán không bao gồm quà,2023-09-25T15:15:53Z,
1820,Y9N_6Q--SLA,"Iphone xài bền vcl, đang xem video này bằng con iphone 6 vẫn xem youtube mượt màn vẫn ok ko bị gì hết, mua đợt mới ra 2014 xài gần 10 năm mẹ rồi, chỉ thay vài lần pin thôi, mấy con android cùng thời giờ chắc nằm ở bãi phế liệu hết mẹ rồi 😂 tết này chắc đổi qua 15 pro thôi",2023-09-25T15:12:53Z,"Bạn không thấy không có nghĩa là không có 🤡. Đấy người ngta vẫn dùng mấy con Huawei với Google cùng thời Ip6 đấy thôi, bạn tưởng con Ip6 của nhà bạn là nhất còn mấy con cùng năm với nó giờ thành phế liệu hết rồi à. Đúng là ếch ngồi đáy giếng 🤓<>Con Android nào cùng thời nằm ở bãi phế liệu vậy bạn chỉ chỗ để mình ra nhặt với 🤓<>​@@dungtiennguyen137 xem vd thì có dùng cái j đâu mà lag, chứ IP 6 mở app còn lag<>@@GeghSjjsjswjejej công nhận bạn ạ<>Cuồng nó vừa phải thôi. Xiaomi Mi4 của t vẫn lướt Tiktok, FB, Zalo, YT ầm ầm đây. iOS cũ ngu bỏ mẹ ra, app thì không cài đc phải đăng nhập trên iOS cao hơn rồi load về. Giờ còn iPhone 6 chắc ngày sạc 4 lần, máy thì nóng như cái lò, pin hẻo. Người ta không cần so cùng thời vì cùng tầm giá nó bây giờ đầy con Android nó đập chết iPhone 6 từ pin, sạc, hiệu năng, vậy có lý do gì phải ôm con iPhone 6 cùi nữa trừ khi không có tiền mua máy khác mới phải cố đấm dùng thôi"
1821,Y9N_6Q--SLA,Nếu xem kĩ sẽ để ý thấy iphone đa nhiệm ko hơn samsung mấy nhưng tốc độ load lại app là nhanh hơn rất nhiều so vs sam. Đấy mới là điểm ăn tiền của iOS,2023-09-25T15:09:40Z,
1822,Y9N_6Q--SLA,"clip làm để có content cho các bạn coi thôi, và chỉ có mấy thằng nhà nghèo mới hay so sánh này kia chứ mấy ông nhà giàu tôi chơi chung toàn 2-3 cái đt vừa iOS vừa Android họ đếu có quan tâm hiệu năng gì cả mà chỉ cần đẹp, sang, thoải mái và thích là được =))",2023-09-25T14:59:47Z,
1823,Y9N_6Q--SLA,"Nói chung là nên dùng cả 2,,mk đang dùng 14prm được 5 tháng và con samsung S10+ chip 855 đc 4 năm rồi..mỗi dòng nó đều có ưu điểm nhược điểm riêng",2023-09-25T14:49:07Z,"có tiền thì k phải so sánh làm gì :)<>​@@tuanvan2570người ta sống nhờ những clip như này mà bạn, biết tốc độ xử lý của con chip thì khi mua sẽ có sự lựa chọn phù hợp với mình.<>có tiền giúp bớt phiền não hơn mà😂<>Tính ra dòng s10p và 5g có viên thuốc ai dùng sam cũng biết luôn nó là s10 khá là độc nên mình vẫn thích s10 của sam 😊"
1824,Y9N_6Q--SLA,"Thực sự Là cái speed test là 1 trong những cái vô nghĩa nhất hiện nay. Quan trọng nhất là cái trải nghiệm trong quá trình dùng hằng ngày, vì bình thường chẳng bao giờ có chuyện điện thoại ở trong môi trường lý tưởng như vậy. Và cái load game ứng dụng xong thoát ra kiểm tra đa nhiệm thực sự vô nghĩa. Mình dùng ip bao đời rồi hiện tại 14 prm của mình khi dùng thực tế chỉ cần 2 ứng dụng, 1 ứng dụng dùng lâu 1 chút quay lại ứng kia là reload ngay chứ ko bao giờ có chuyện 10 mấy ứng dụng quay lại vẫn ko phải load lại đâu",2023-09-25T14:46:08Z,"Mình cũng nghĩ như bạn. Thay vì speed test thì thay = video ""Trải nghiệm 1 ngày / 1 tuần và so sánh tất cả các nhu cầu trên 2 máy"" sẽ hữu ích hơn 👍<>@@BlackCat14113 Bởi vậy nên cái series day in a life with.... mà mấy ông youtuber nước ngoài làm rất được ủng hộ, đúng cái người dùng cần<>@@BlackCat14113 như vậy rất khó nhé ví dụ như bạn là 1 người xài android mà khi lần đầu qua ios sẽ không quen nhiều chức năng tiện lợi cũng như ios dùng thì cũng khó biết android sẽ có những chức năng j nếu mình k dùng nhiều<>So sánh tào lao, Samsung chúng tôi chê RAM 8GB , chúng tôi dùng Ram 12, mang ra mà so.😅<>Chính xác. Tôi mở app FB, Yotube, Mess, Zalo. Thoát ra, vô lại thường bị reload. 13prm."
1825,Y9N_6Q--SLA,nếu s24 ul ra thì sao nhỉ,2023-09-25T14:41:51Z,
1826,Y9N_6Q--SLA,"Mình hơi ngu nên k biết nhanh 1s hay 2s để làm gì nhỉ .
Mình dùng mỗi nghe gọi và vài tháng dùng ứng dụng ngân hàng 1 lần mở ra xem giá vàng cho vui thôi",2023-09-25T14:16:41Z,🎉😊
1827,Y9N_6Q--SLA,S23ultra chơi game và load app chỉ ngang ip 11prm thôi nên ko cần so cũng hiểu,2023-09-25T14:10:25Z,"11prm chơi genshin đồ họa trung bình 60 drop lên drop xuống, nóng thì khỏi bàn :)))<>14prm, 15prm thì hơn thật chứ mà đem con 11prm thì hơi sai<>@@nguyenphucluwng lắp sò là mượt nhé<>Còn ip 15 hơn s23 ultra thì t ko dám cãi<>@@lilianawave1466 chả ai đánh giá con 13 bionic của Ip11 prm hơn chip dòng 8 hết b ơi, vấn đề là dù con 11prm có bung hết hiệu năng nó vẫn kh bằng mấy con chip dòng 8 bung hiệu năng. Bạn so sánh giữa 1 con bung hết hiệu năng + sò lạnh với 1 con bị bóp thì nó kì"
1828,Y9N_6Q--SLA,"Vấn đề là giá. S23U đã quá đẹp, giá có nơi 20 củ, em kia 34 củ.",2023-09-25T13:27:07Z,giá dưới 20 củ lâu r
1829,Y9N_6Q--SLA,Bất ngờ chổ nào ta....,2023-09-25T13:20:31Z,
1830,Y9N_6Q--SLA,Mình là người dùng chuyên sâu về mảng xd. Cần yêu cầu cao về phần cứng dt để mở các bản vẽ cad thì phải nói trải nghiệm với máy androi cực kỳ tệ. Tốc độ mở thì thua kém không nói. Đây vào bản vẽ load chi tiết tốc độ kém xa iphone chưa kể là bị lag máy luôn. Còn iphone 14prm và 15prm không chênh lệch nhau quá nhiều. Có chăng chỉ là tốc độ mở và load nhanh hơn khoảng 10%.,2023-09-25T13:05:37Z,"mua máy tầm cao cấp chứ sử dụng mấy con androi cùi cùi sao đgia khách quan đc<>@@manhnguyenang7897 cty t vẫn có những ng dùng andr flagship và đổi máy hàng năm mà. Vì cv hơi đặc biệt nên phần cứng dt chưa bao h đủ cả. Nên mấy con máy adr thuộc top t đều dc kinh qua hết r<>@@khanhhuy39 xl có cơ sở<>@@khanhhuy39 tôi tưởng công việc của bạn chỉ dùng mấy con Laptop máy trạm kiểu Dell Precision, HP Zbook hay Lenovo Thinkpad chứ, chơi cả điện thoại cơ à?<>@@thanhvu4490 laptop , pc chỉ để làm bv thôi. Đi xuống hiện trường thì chỉ cần đọc bv và một số thao tác cơ bản nên laptop nó trở nên bất tiện so với smart phone"
1831,Y9N_6Q--SLA,"h thấy cái speed test chả giải quyết đc j, nên thử test render video hoặc cap cut đi",2023-09-25T13:01:43Z,
1832,Y9N_6Q--SLA,"Ko co gibbat ngo ,dung co dung ko de nhubvay nua nha duong",2023-09-25T12:44:38Z,
1833,Y9N_6Q--SLA,so sánh 1 con vửa ra với 1 con ra trước hơn nửa năm thì tất nhiên con ra sau nó sẽ mạnh hơn.chưa kể khoản game iphone vẫn tối ưu tốt hơn từ xưa đến nay.,2023-09-25T12:38:21Z,Cùng tính 2023!<>@@NamHoang-kt9yx nhưng cách nhau cũng hơn nửa năm thì nó mạnh hoen là đúng rồi<>S23u-11prm 2019 nhé a14 vẫn thua<>@@lilianawave1466 so game thì iphone nó trùm rồi<>@@Bangchiu1991 quá chuẩn luôn android 2-3 đời còn ko bằng ấy chứ
1834,Y9N_6Q--SLA,"Load mạng xã hội và xác app nhẹ Android luôn thắng , nên mấu ông k bao giờ cho test , chỉ test game để iphone thắng 😅😅😅",2023-09-25T12:38:12Z,Biết là S23 Ultra không bằng nhưng vẫn test 😂 hảo kênh hông test với mấy con gaming phone cho gay cấn đi test với con này biết thế nào cũng hẹo<>​@@Phoenix77497sao mà so với gming phone đc so với Xiaomi hay là hãng khác thì đc đã là gming phone thì ko cần phải so sánh cũng bit ai thắng ai thua
1835,Y9N_6Q--SLA,"😅😅Kinh nghiệm xem so sánh tốc độ load app, load các ứng dụng mạng xã hội mua sắm thì bên android auto thắng, load game thì bên iphone auto thắng,
Nước ngoài so sánh thì cả app xã hội và game, Việt Nam sánh mỗi game nên lúc nào Iphone cũng thắng 😆😆😆",2023-09-25T12:30:26Z,"Mình chả có thời gian chơi game vì nghe dt đòi nợ đã hết thời gian . 
Game chắc triệu phú và tỷ  phú chơi nhiều vì k phải lo kiếm tiền nữa .  Và chán du thuyền lẫn gái đẹp và chán du lịch rồi nên chơi cho vui<>Chuẩn bạn ơi nạp vô game chục tỷ luôn mà 😓😓😓"
1836,Y9N_6Q--SLA,"Tóm lại cần màn hình đẹp thui , chứ chip trung bình là dc ,xài vài năm mua cái khác",2023-09-25T12:07:46Z,"Đồng quan điểm, so sánh cái gì chứ đt có tiền thì đổi thôi :))<>@@7979panda haha"
1837,Y9N_6Q--SLA,"Giờ mua reno 10 ...11tr dùng đc ko ae. Mua cho phụ huynh nên chỉ cần sự ổn định mượt mà lâu dài. Mua để xem phim với tác vụ hằng ngày thôi ko mua hàng cũ , xách tay ạ. Về khoản camera con này sao ạ",2023-09-25T12:04:28Z,
1838,Y9N_6Q--SLA,"A17 pro chắc chắn mạnh hơn 8gen 2, snap đến đời 8gen 4 cũng chưa chắc =",2023-09-25T11:59:46Z,đời 4 vả chết A17 Pro nhé<>8gen5 còn ko lại ấy gaming phone thì có thể
1839,Y9N_6Q--SLA,Làm clip test speed mà sao lại có cắt cảnh thế kia 😂😂😂😂,2023-09-25T11:41:20Z,
1840,Y9N_6Q--SLA,Ae cho mình hỏi 😢😢 Snapdragon 8+gen1 vs 8gen2 chip nào hơn vậy mình cảm ơn nhìu ạ,2023-09-25T11:34:19Z,
1841,Y9N_6Q--SLA,Đa nhiệm mà ngang ram thì Android ko ẳn nổi đâu,2023-09-25T11:26:43Z,
1842,Y9N_6Q--SLA,"Em chào anh, 29/9 này em có hai đơn màu Natural và Black Titan của iPhone 15 Pro Max. Nhưng mấy ngày nay nhiều video và thông tin test độ bền và lớp phủ màu PVD trên con black thấy dễ trầy và chỉ sợ đeo ốp tháo ra vào cũng trầy. Em đang lấn cấn nên chọn màu tự nhiên không để giảm bong lớp phủ màu PVD, anh có thể tư vấn giúp em không ạ? Nếu có 2 màu này sẵn thì mong anh làm video soi tận răng giúp em ạ😢😢😢 Cảm ơn anh nhiều ạ!",2023-09-25T11:06:52Z,"Mình thấy màu Titan tự nhiên có thể giảm bong tróc vì hình như nó không được mạ PVD, còn màu Black thấy dễ bong thật🥲"
1843,Y9N_6Q--SLA,So cái vừa ra mới cái ra được một năm thì kinh rồi .....,2023-09-25T10:32:05Z,
1844,Y9N_6Q--SLA,So này là trật kiếm bản 12g ram thử qua xem. Vì ông s23 ultra nội khởi động HDH đốt mợ 4g ram rồi.,2023-09-25T10:29:11Z,Mất gần 5g
1845,Y9N_6Q--SLA,"So hiệu năng thì s23u còn k ăn nổi 14 prm thì sao mà ăn được 15 prm. Cơ mà flagship các hãng lớn bây giờ thì dùng 3,4 năm dư sức :))) nên ai thích hệ điều hành nào thì cứ múc máy đó thôi. Người mê iOS thì với họ iPhone 11 > s23u và ngược lại người mê Android thì s20 > iPhone 15 prm. Với mình thì là iPhone hehe do iPhone đáp ứng quá tốt tất cả các nhu cầu mình cần nên mình sẽ chọn máy có thương hiệu tốt hơn hehe.",2023-09-25T09:44:04Z,"Android vẫn đáng đồng tiền bát gạo hơn nếu so về phần cứng
Còn phần mềm thì tùy quan điểm mỗi người<>Giờ Flagship quá dư dùng r nên đúng ai muốn j thì dùng đó, đáp ứng được hết mọi nhu cầu  r<>Iphone 11 mà hơn s23ultra thì chỉ là mấy đứa cuồng iphone, muốn sĩ thôi bạn, với tụi nó thì có mà 6s còn hơn s23ultra. Còn bọn mà s20 hơn ip 15prm là mấy thằng ko có tiền nói vậy thôi😂<>Ss không có cửa với ip.<>@@HoiDoLauRoi ip không có cửa với samsung"
1846,Y9N_6Q--SLA,"Để mà nói mạnh nhất, xịn nhất sang nhất vẫn là IP nhưng có bao nhiêu % người mua được đa số vẫn là android, lưu ý ko nói những tỷ phú tóp đầu việt nam 😁😁",2023-09-25T09:11:55Z,"Nói rõ hơn đi bro chưa hiểu lắm
Bao nhiêu người mua được ý nói không có tiền mua hay gì 🐧<>IPhone cũ bán đầy tại ông chọn đời mới nhất nên giá mới cao thôi<>apple nó bán mỗi khoảng flagship nên nó bán thua các hãng khác thôi chứ đọ mỗi cái flagship của các hãng thì samsung doanh thu = 1/100 của apple chưa ? còn xiaomi google pixel ko tính tiền nhé<>android gộp lại xem"
1847,Y9N_6Q--SLA,Làm về camera đi a,2023-09-25T08:56:02Z,
1848,Y9N_6Q--SLA,Riêng android ko có con nào qua đc iphone 14 chứ đừng nói là 15promax 🥴,2023-09-25T08:52:10Z,"Mõm<>Mõm<>@@16.luonghuuloc36 cay 🌶️🌶️<>@@thinhduong8402 💩💩🌶️<>Loát app mạng xã hội mua sắm thì iphon chậm hơn Android nhiều.  Chỉ có game mới nhanh hơn thôi , Việt Nam mình hay test mỗi game , test các app mạng xã hội của Google iphone thua ngay"
1849,Y9N_6Q--SLA,"Góp ý xíu: e nghĩ video speedtest nên làm về những app mn thường dùng như fb, ytb và một số game khác... Chứ toàn game như này hơi phi thực tế",2023-09-25T08:51:41Z,"App như fb với youtube thì những đời iPhone cũ ví dụ iPhone X cũng chả khác gì iPhone 15 prm đâu bạn :)))<>Những app thường ý thì ip cũ vẫn lướt mượt<>Game là công cụ test hiệu năng tốt nhất rồi<>mấy cái đấy test với máy giá rẻ tầm 2,3 triệu thôi..2,3 chục triệu mà tét mấy cái cơ bản đó thì vứt 😂😂😂<>Cái app fb thì có cái vẹo gì đâu mà so😂 tự nhiên so sức mạnh giữa 2 thằng k bắt nó khiêng tạ mà bắt nó ngồi chơi cờ! Chả giống ai🤣🤣"
1850,Y9N_6Q--SLA,Android tuổi lol 😂,2023-09-25T08:49:50Z,"hahha cay kìa đúng fan apple toàn thích gây sự fan android<>Load app xã hội thì iphone hít khói<>@@QuangHuy002eo phải xl, dùng con 5s tới giờ vẫn mượt hơn adr cùng thời 😂<>@@huaninh784 😏😏😏"
1851,Y9N_6Q--SLA,iphone khởi động lại từ 87% pin lên 89% luôn ảo,2023-09-25T08:49:06Z,Vãi nồi :))
1852,Y9N_6Q--SLA,Chưa ai cài thử iphone phần mềm android nhỉ . Xem iphone thế nào nhỉ,2023-09-25T08:43:22Z,"Đó là điều không thể nhé bro, với lại ios nó đc tạo từ nền tảng Mac os từ những năm 1984 nên nó hơn Android là đúng chất xám của Apple tạo ra mà.<>​@@laitung1124ý là cài hệ điều hành Android vào máy iPhone ấy<>​@@laitung1124ẳng đúng ngáo<>@@laitung1124 toàn thấy so sánh hiệu năng mà 2 hệ điều hành khác nhau."
1853,Y9N_6Q--SLA,Làm bài so sánh camera đi a,2023-09-25T08:35:39Z,
1854,Y9N_6Q--SLA,phải chờ s24 ra mới ngang kèo đc ạ,2023-09-25T08:35:03Z,"s24 chưa chắc qua nổi 14prm ý<>@@ohaychuakia6837 thử xem haha<>​@@ohaychuakia6837mồm đi chơi xa 🐧<>​@@ohaychuakia683714prm hơn ở cái chơi game thôi<>​@@ohaychuakia6837 thì giữ 14prm mà sài, người ta sài s24 :)))))))"
1855,Y9N_6Q--SLA,"tôi thấy mấy ông việt  nam làm riview  dốt ko tả đc. cái camera 100% người ta sử dụng thì ko test kỹ cho nta xem, lại đi test khung viền, cổng usb - c, giờ lại đi test cả chơi game. mà  chơi game chắc vó vài % người chơi, ông lại đi test, test cho game thủ, bọn trẻ trâu xem à?  bon tây nó test camera rất tiếc là tiếng anh ta ko biết nghe",2023-09-25T08:20:35Z,bây jo cam người ta dùng để quay video tiktok hay chụp ăn úp mạng xã hội thôi mà cái này ip vô đối android chỉ chụp đẹp khi để trong dt mở ra xem thôi up kên mxh thì ko dc đẹp như ip<>cam đẹp thì cứ google pixel hay ip mà húp<>@@RaptorLake13thgen ko thích mấy hãng kém sang đó<>​@@ohaychuakia6837người tối cổ à?<>@@kythuatcaytrongtonghop7747  iphone mà kém sang hả??????
1856,Y9N_6Q--SLA,2023 rồi coi cho zui,2023-09-25T07:56:40Z,
1857,Y9N_6Q--SLA,"Ram s23 ultra 8gb thật sự là quá đuối nếu so vs mặt bằng android chung, huống chi là 8gb ram trên iphone.",2023-09-25T07:55:50Z,"ip 15 ram 8gb có đuối đâu<>@@ohaychuakia6837 ý tui là ram 8gb trên iphone nó phải ngang hoặc hơn ram 12gb trên android, con s23 ultra này ram 8gb thì quá đuối rồi.<>@@huunguyenst thì test 8gb adr thua 8gb ios thôi chứ 8gb gì mà đuối có ông nào chơi cùng lúc chục game ko mà bảo 8gb đuối<>@@lochentai đuối ở đây là khi đem gắn vào một cái flaship mới nhất của hãng đó bạn ơi, bạn có thấy con mấy android cao cấp nào đời mới bây giờ còn 8gb ram không ?<>​@@huunguyenstđa số 12gb"
1858,Y9N_6Q--SLA,❤❤❤❤,2023-09-25T07:43:21Z,
1859,Y9N_6Q--SLA,Test load app hơi chán thích so sánh khả năng quay chụp với độ mượt của hai con hơn,2023-09-25T07:36:29Z,Từ từ bạn ơi. Rồi sẽ có thôi<>iphone nó vẫn hơn thôi thua khoản lấy sáng thôi chứ quay thì iphone nó vẫn là nhất<>@@quanghuynguyen9785 hóng lắm r b
1860,Y9N_6Q--SLA,1 cái mới ra 1 cái ra lâu rồi mà so sánh,2023-09-25T07:34:43Z,Đợi S24 ra mình lại có video nữa. Ok chưa nào?<>So với 14prm đã không có tuổi rồi!còn sân si gì nữa
1861,Y9N_6Q--SLA,So camera 2 con này đi anh,2023-09-25T07:34:37Z,
1862,Y9N_6Q--SLA,Đ cần xem cũng biết đt nào thắng,2023-09-25T07:34:36Z,
1863,Y9N_6Q--SLA,Iphone chơi game vô cùng ngon nếu ko tính gaming phone thì đây là đt mik mong chờ nhất.,2023-09-25T07:30:15Z,"Sắp tới mấy con Gaming phone android tuổi con cún nhé bạn, Apple nó đưa mấy game console lên.<>@@laitung1124 ừ fan apple để xem rồi khác gáy<>​@@laitung1124mỗi mình apple làm ?? Ếch ngồi đáy giếng<>Nóng 😂<>​@@laitung1124 Bạn nói như kiểu mấy đứa trẻ trâu😂, gaming phone nó mảng khác so với iphone, nếu chỉ so đơn thuần mỗi hiệu năng thì ngta sản xuất gaming phone làm mịa gì. Iphone mà xài dc như gaming thì có mà điên nó mới sx ra gaming phone.cmt 1 câu đúng thiếu hiểu biết. Ngta mua iphone dc mấy người để ý hiệu năng?? Có từng đó tiền mua thì dc mấy người ngồi chơi game??"
1864,Y9N_6Q--SLA,"Ae xem kỹ nó nhấn iphone trước không à, nếu đổi điện thoại lợi tét",2023-09-25T07:21:39Z,"M chỉ t cái đoạn nó nhấn iphone trước t cái<>xin đoạn bấm trước cái, bị ngáo à<>Dăm 3 th android con thua thì thua lí do clmm 😂<>@@luffy-ru6qp cái này không liên quan thua quan trọng nhiệt độ kìa<>​@@QuangHuy002trên con ip 15 thì ko bit còn ip 14+ chơi genshin giảm sáng"
1865,Y9N_6Q--SLA,Tôi sẽ chọn Xiaomi (Hạt Gạo Nhỏ) 🥰🥰,2023-09-25T07:13:21Z,Tôi thì chọn Vivo <3
1866,Y9N_6Q--SLA,đt bây giờ còn so sánh cấu hình làm gì nữa. cứ dòng cao cấp nào đẹp hợp mắt là mua thôi. sài bét nhè 5-6 năm đổi cái khác chứ gi,2023-09-25T07:12:06Z,"E cũng giống a chả quan trọng tốc độ lắm nhanh hơn 1 2s chả sao, quan trọng là máy bền sống dai thôi<>Chưa sài IPhone nhưng Samsung đã sài 4 đời .  kết luận IPhone bền thực sự không thể đùa được với chất lượng IPhone<>@@XiaomiTonsamsung chạy androi 1 tgian nó bị giật lag chậm<>So sanh nhưng người Choi gem phải chọn cấu hình<>thì vậy mới có cái để làm video :)))"
1867,Y9N_6Q--SLA,😂,2023-09-25T07:09:33Z,
1868,Y9N_6Q--SLA,Nhìn màn ss vẫn sướng hơn,2023-09-25T07:06:42Z,
1869,Y9N_6Q--SLA,Đúng ra phải cho cả hai vào tủ lạnh 15 phút rồi lôi ra mới test,2023-09-25T07:05:38Z,"Test phải điều kiện thường mới test thì mới sát thực tế , thế t hỏi m lúc m trước khi chơi game m cũng nhét vô tủ lạnh 15p mới chơi à"
1870,Y9N_6Q--SLA,Nghe đồn năm nay chip của apple muốn đánh úp mấy con gamingphone của tàu khựa thì phải:)),2023-09-25T07:03:47Z,"nhưng tiếc là tin đồn chưa nghe xong thì apple đã giật mình tỉnh giấc.<>Dễ gì , có xò lạnh may ra<>​@@quachvanphuc6359có mấy thằng đòi lấy ip 13 cũng đủ chơi với gming phone sài chip 8 gen 2 chịu thật sự<>@@quachvanphuc6359gamingphone của trung chơi game cũng cc có tuổi luôn với ip…các cụ cứ nhìn vào các tuyển thủ game mà xem hoặc khi họ live thì mất mẹ 90% ip rồi"
1871,Y9N_6Q--SLA,Wifi tệ nhất thế giới.😂,2023-09-25T07:00:06Z,
1872,Y9N_6Q--SLA,"Speed test vô nghĩa
Ip nó vào app trực tiếp thì android ăn thế lào đc😂",2023-09-25T06:59:29Z,"ý bạn là sao :))<>@@CaoTienNam93 bản chất hệ điều hành ios được chạy trực tiếp trên phần cứng nên chắc chắn sẽ nhanh hơn android ko được chạy trực tiếp mà phải thông qua máy ảo hay cái gì ấy, ko đc trực tiếp trên phần cứng. vì vậy iphone nó mượt ở điểm đó, nx con iphone đời cũ dùng cx vẫn có độ mượt nhất định, còn android đời cũ thì hơi khó<>Android con nhiều lí do nhỏ 😂 iphone mãi đỉnh, king 🎉<>@@luffy-ru6qp xin lỗi vì lỡ làm ifân con cay dái nhoa
Đi spam nhìu vào cho bớt🌶 đi nhá🤭<>⁠@@nguyenduong9116sao android ko gọc theo ios chạy trực tiếp thông qua máy ảo chi"
1873,Y9N_6Q--SLA,Ko có tiền thì mua s23 thôi,2023-09-25T06:58:57Z,"đủ tiền quất 15 series nhưng vẫn chọn 23u đây 😌<>tào lao, đáng lẽ k có tiền phải để dành mấy năm thì nên chọn iphone mới đúng<>Mua để chục năm sau bán lại thì mua ip đi<>Chuẩn luôn 😂🎉<>Nói không tốt về ip= không có tiền
Cộng đồng ifan ngày càng rác"
1874,Y9N_6Q--SLA,Tes pin đi anh,2023-09-25T06:58:25Z,
1875,Y9N_6Q--SLA,Samsung dùng bình thường thì ok..chơi game thì thôi 😊,2023-09-25T06:57:41Z,t vẫn đang dùng s20fe bắn pubg cả buổi có sao đâu<>Chơi game nặng mới lo chứ liên quân pupg firire để đồ hoạ vừa phải chơi ngon lành vì nó cũng sài chíp rồng mà<>Nó thua máy khác trong tầm giá<>​@@canhkator9607vì S23 ultra mạnh đều nhiều thứ như cam màn chứ đâu phải mỗi chip đâu<>Bạn chs game bt thì vẫn quá ngon còn chs nặng như genshin á thì mới đầu tầm 5 phút ok chứ chs lau nóng lên là tụt còn 4x à gắn thêm sò lạnh nx thì nó thẳng tấp
